DEU,h175,70387
DEU,h176,72913
DEU,h177,73232
DEU,h178,73615
DEU,h179,73965
DEU,h180,74062
DEU,h181,73620
DEU,h182,72595
DEU,h183,72428
DEU,h184,73340
DEU,h185,75056
DEU,h186,74557
DEU,h187,72894
DEU,h188,69352
DEU,h189,65661
DEU,h190,62273
DEU,h191,58913
DEU,h192,54556
DEU,h193,53114
DEU,h194,52409
DEU,h195,53050
DEU,h196,54543
DEU,h197,57435
DEU,h198,64437
DEU,h199,70591
DEU,h200,73228
DEU,h201,73458
DEU,h202,74727
DEU,h203,75886
DEU,h204,74863
DEU,h205,74975
DEU,h206,74342
DEU,h207,73418
DEU,h208,73511
DEU,h209,75688
DEU,h210,74823
DEU,h211,73051
DEU,h212,68496
DEU,h213,64972
DEU,h214,62300
DEU,h215,57412
DEU,h216,54812
DEU,h217,52638
DEU,h218,51671
DEU,h219,51664
DEU,h220,52566
DEU,h221,55366
DEU,h222,62424
DEU,h223,68130
DEU,h224,70931
DEU,h225,70756
DEU,h226,71821
DEU,h227,72286
DEU,h228,72042
DEU,h229,71568
DEU,h230,70434
DEU,h231,69995
DEU,h232,70041
DEU,h233,72111
DEU,h234,71422
DEU,h235,70110
DEU,h236,66812
DEU,h237,63343
DEU,h238,61566
DEU,h239,57911
DEU,h240,55770
DEU,h241,53599
DEU,h242,52917
DEU,h243,53186
DEU,h244,54120
DEU,h245,56777
DEU,h246,64681
DEU,h247,71047
DEU,h248,73848
DEU,h249,74284
DEU,h250,75003
DEU,h251,75755
DEU,h252,75272
DEU,h253,73979
DEU,h254,71844
DEU,h255,70993
DEU,h256,71074
DEU,h257,73420
DEU,h258,72587
DEU,h259,71174
DEU,h260,66599
DEU,h261,63116
DEU,h262,60631
DEU,h263,57127
DEU,h264,53628
DEU,h265,51190
DEU,h266,49636
DEU,h267,48441
DEU,h268,47975
DEU,h269,48237
DEU,h270,49355
DEU,h271,52316
DEU,h272,56230
DEU,h273,59208
DEU,h274,61712
DEU,h275,63507
DEU,h276,63403
DEU,h277,61931
DEU,h278,60820
DEU,h279,60284
DEU,h280,61508
DEU,h281,64203
DEU,h282,64165
DEU,h283,61980
DEU,h284,58286
DEU,h285,55397
DEU,h286,54399
DEU,h287,51913
DEU,h288,48529
DEU,h289,46199
DEU,h290,45019
DEU,h291,44731
DEU,h292,44626
DEU,h293,43828
DEU,h294,43084
DEU,h295,45093
DEU,h296,48575
DEU,h297,52931
DEU,h298,56145
DEU,h299,59215
DEU,h300,59519
DEU,h301,58461
DEU,h302,57494
DEU,h303,57195
DEU,h304,58057
DEU,h305,60818
DEU,h306,62057
DEU,h307,60629
DEU,h308,58052
DEU,h309,56609
DEU,h310,56518
DEU,h311,54162
DEU,h312,51449
DEU,h313,49574
DEU,h314,49003
DEU,h315,49436
DEU,h316,50765
DEU,h317,54835
DEU,h318,63589
DEU,h319,70444
DEU,h320,73035
DEU,h321,73619
DEU,h322,73012
DEU,h323,74072
DEU,h324,73754
DEU,h325,73750
DEU,h326,72723
DEU,h327,72358
DEU,h328,72743
DEU,h329,76030
DEU,h330,75128
DEU,h331,73059
DEU,h332,69204
DEU,h333,65316
DEU,h334,62499
DEU,h335,57719
DEU,h336,55212
DEU,h337,53399
DEU,h338,52662
DEU,h339,52791
DEU,h340,53773
DEU,h341,57076
DEU,h342,63805
DEU,h343,70349
DEU,h344,73543
DEU,h345,73231
DEU,h346,74307
DEU,h347,75474
DEU,h348,74659
DEU,h349,74184
DEU,h350,73065
DEU,h351,72731
DEU,h352,72593
DEU,h353,74543
DEU,h354,73830
DEU,h355,72196
DEU,h356,68651
DEU,h357,65235
DEU,h358,62220
DEU,h359,58045
DEU,h360,54850
DEU,h361,52623
DEU,h362,51631
DEU,h363,51717
DEU,h364,53589
DEU,h365,56758
DEU,h366,64005
DEU,h367,70802
DEU,h368,72941
DEU,h369,72982
DEU,h370,73496
DEU,h371,73981
DEU,h372,73809
DEU,h373,73634
DEU,h374,72284
DEU,h375,71641
DEU,h376,72069
DEU,h377,75187
DEU,h378,74349
DEU,h379,72535
DEU,h380,67911
DEU,h381,64589
DEU,h382,61747
DEU,h383,57961
DEU,h384,55056
DEU,h385,53410
DEU,h386,52212
DEU,h387,52297
DEU,h388,54010
DEU,h389,56918
DEU,h390,64242
DEU,h391,71012
DEU,h392,73502
DEU,h393,73129
DEU,h394,73618
DEU,h395,74577
DEU,h396,74288
DEU,h397,74117
DEU,h398,73229
DEU,h399,72014
DEU,h400,71722
DEU,h401,74599
DEU,h402,74689
DEU,h403,72969
DEU,h404,69413
DEU,h405,65861
DEU,h406,62706
DEU,h407,58200
DEU,h408,56004
DEU,h409,53694
DEU,h410,52374
DEU,h411,52249
DEU,h412,53350
DEU,h413,55931
DEU,h414,63143
DEU,h415,69628
DEU,h416,71801
DEU,h417,72309
DEU,h418,71877
DEU,h419,71884
DEU,h420,70847
DEU,h421,69447
DEU,h422,68401
DEU,h423,68062
DEU,h424,67803
DEU,h425,70733
DEU,h426,70666
DEU,h427,68912
DEU,h428,65011
DEU,h429,62234
DEU,h430,59746
DEU,h431,56460
DEU,h432,53299
DEU,h433,51547
DEU,h434,50550
DEU,h435,49322
DEU,h436,48969
DEU,h437,48739
DEU,h438,49384
DEU,h439,52230
DEU,h440,56320
DEU,h441,59833
DEU,h442,61281
DEU,h443,61862
DEU,h444,60557
DEU,h445,58117
DEU,h446,56200
DEU,h447,56438
DEU,h448,57961
DEU,h449,62219
DEU,h450,62935
DEU,h451,61110
DEU,h452,57107
DEU,h453,54379
DEU,h454,53665
DEU,h455,51745
DEU,h456,49303
DEU,h457,47313
DEU,h458,46200
DEU,h459,45555
DEU,h460,45156
DEU,h461,44615
DEU,h462,43890
DEU,h463,45552
DEU,h464,48931
DEU,h465,52763
DEU,h466,54614
DEU,h467,56211
DEU,h468,56108
DEU,h469,54550
DEU,h470,52649
DEU,h471,52094
DEU,h472,53731
DEU,h473,58766
DEU,h474,60626
DEU,h475,59426
DEU,h476,56839
DEU,h477,54908
DEU,h478,55726
DEU,h479,53197
DEU,h480,51967
DEU,h481,49859
DEU,h482,48975
DEU,h483,49141
DEU,h484,50498
DEU,h485,54504
DEU,h486,63218
DEU,h487,70166
DEU,h488,71775
DEU,h489,72393
DEU,h490,72914
DEU,h491,73243
DEU,h492,72116
DEU,h493,71872
DEU,h494,70591
DEU,h495,69545
DEU,h496,69731
DEU,h497,72854
DEU,h498,73563
DEU,h499,72439
DEU,h500,69213
DEU,h501,65988
DEU,h502,63751
DEU,h503,60219
DEU,h504,57173
DEU,h505,55795
DEU,h506,54439
DEU,h507,53776
DEU,h508,54515
DEU,h509,57652
DEU,h510,65264
DEU,h511,71493
DEU,h512,73774
DEU,h513,74512
DEU,h514,74776
DEU,h515,75244
DEU,h516,75088
DEU,h517,74669
DEU,h518,74209
DEU,h519,73496
DEU,h520,72784
DEU,h521,75672
DEU,h522,75947
DEU,h523,74676
DEU,h524,70663
DEU,h525,67044
DEU,h526,64414
DEU,h527,60880
DEU,h528,58476
DEU,h529,56470
DEU,h530,55636
DEU,h531,55235
DEU,h532,55523
DEU,h533,58835
DEU,h534,66169
DEU,h535,72709
DEU,h536,74528
DEU,h537,75236
DEU,h538,75888
DEU,h539,75981
DEU,h540,75577
DEU,h541,74714
DEU,h542,73834
DEU,h543,72943
DEU,h544,72621
DEU,h545,75425
DEU,h546,75078
DEU,h547,73620
DEU,h548,70018
DEU,h549,66723
DEU,h550,64639
DEU,h551,60752
DEU,h552,58252
DEU,h553,56250
DEU,h554,54880
DEU,h555,54864
DEU,h556,55444
DEU,h557,58055
DEU,h558,65072
DEU,h559,71262
DEU,h560,73342
DEU,h561,73917
DEU,h562,74669
DEU,h563,74859
DEU,h564,74235
DEU,h565,73914
DEU,h566,73090
DEU,h567,72688
DEU,h568,72339
DEU,h569,74057
DEU,h570,74138
DEU,h571,72630
DEU,h572,68853
DEU,h573,65775
DEU,h574,63265
DEU,h575,59645
DEU,h576,57260
DEU,h577,55614
DEU,h578,54539
DEU,h579,53779
DEU,h580,54548
DEU,h581,57565
DEU,h582,64763
DEU,h583,70458
DEU,h584,72822
DEU,h585,73865
DEU,h586,74851
DEU,h587,74648
DEU,h588,74216
DEU,h589,72760
DEU,h590,71572
DEU,h591,70471
DEU,h592,70086
DEU,h593,73077
DEU,h594,73421
DEU,h595,71907
DEU,h596,67547
DEU,h597,64453
DEU,h598,62915
DEU,h599,59754
DEU,h600,56824
DEU,h601,54527
DEU,h602,52927
DEU,h603,52273
DEU,h604,52014
DEU,h605,51757
DEU,h606,52359
DEU,h607,55497
DEU,h608,59035
DEU,h609,62438
DEU,h610,64213
DEU,h611,64680
DEU,h612,63964
DEU,h613,61731
DEU,h614,60543
DEU,h615,59897
DEU,h616,60035
DEU,h617,63182
DEU,h618,63839
DEU,h619,61657
DEU,h620,58044
DEU,h621,56217
DEU,h622,55203
DEU,h623,52044
DEU,h624,49680
DEU,h625,47701
DEU,h626,46103
DEU,h627,45719
DEU,h628,45942
DEU,h629,45467
DEU,h630,44702
DEU,h631,46858
DEU,h632,49290
DEU,h633,52816
DEU,h634,54869
DEU,h635,57352
DEU,h636,57345
DEU,h637,55077
DEU,h638,53866
DEU,h639,53230
DEU,h640,53825
DEU,h641,57505
DEU,h642,59156
DEU,h643,58317
DEU,h644,56199
DEU,h645,54583
DEU,h646,54898
DEU,h647,52002
DEU,h648,49677
DEU,h649,48092
DEU,h650,47637
DEU,h651,48260
DEU,h652,49976
DEU,h653,53456
DEU,h654,62036
DEU,h655,69398
DEU,h656,71774
DEU,h657,72722
DEU,h658,73481
DEU,h659,73963
DEU,h660,74287
DEU,h661,74312
DEU,h662,73440
DEU,h663,72617
DEU,h664,71959
DEU,h665,73924
DEU,h666,73725
DEU,h667,71926
DEU,h668,67953
DEU,h669,64436
DEU,h670,62112
DEU,h671,58017
DEU,h672,55022
DEU,h673,53221
DEU,h674,52270
DEU,h675,52422
DEU,h676,53621
DEU,h677,56853
DEU,h678,64607
DEU,h679,70612
DEU,h680,72464
DEU,h681,73297
DEU,h682,73154
DEU,h683,73615
DEU,h684,72616
DEU,h685,72013
DEU,h686,71051
DEU,h687,70363
DEU,h688,69043
DEU,h689,71554
DEU,h690,72688
DEU,h691,71552
DEU,h692,68205
DEU,h693,64051
DEU,h694,61468
DEU,h695,57595
DEU,h696,55256
DEU,h697,53719
DEU,h698,52899
DEU,h699,52953
DEU,h700,53937
DEU,h701,57346
DEU,h702,64625
DEU,h703,69989
DEU,h704,71636
DEU,h705,71545
DEU,h706,72759
DEU,h707,73597
DEU,h708,73461
DEU,h709,73893
DEU,h710,72618
DEU,h711,71257
DEU,h712,70392
DEU,h713,72624
DEU,h714,73140
DEU,h715,71762
DEU,h716,67672
DEU,h717,64466
DEU,h718,62060
DEU,h719,58071
DEU,h720,55486
DEU,h721,53646
DEU,h722,52548
DEU,h723,52340
DEU,h724,53443
DEU,h725,56340
DEU,h726,63427
DEU,h727,69598
DEU,h728,71459
DEU,h729,71700
DEU,h730,72265
DEU,h731,72229
DEU,h732,71814
DEU,h733,71319
DEU,h734,70191
DEU,h735,69398
DEU,h736,69105
DEU,h737,72155
DEU,h738,72959
DEU,h739,71698
DEU,h740,68209
DEU,h741,64675
DEU,h742,62626
DEU,h743,59049
DEU,h744,56472
DEU,h745,54893
DEU,h746,54356
DEU,h747,54354
DEU,h748,55131
DEU,h749,58131
DEU,h750,64634
DEU,h751,70661
DEU,h752,73044
DEU,h753,74065
DEU,h754,74951
DEU,h755,74954
DEU,h756,73692
DEU,h757,71992
DEU,h758,69923
DEU,h759,68832
DEU,h760,68277
DEU,h761,70548
DEU,h762,71063
DEU,h763,69657
DEU,h764,65735
DEU,h765,61739
DEU,h766,59625
DEU,h767,55274
DEU,h768,52195
DEU,h769,50280
DEU,h770,48767
DEU,h771,48482
DEU,h772,48475
DEU,h773,48412
DEU,h774,49204
DEU,h775,52297
DEU,h776,56226
DEU,h777,59964
DEU,h778,61582
DEU,h779,62450
DEU,h780,61402
DEU,h781,58944
DEU,h782,57567
DEU,h783,56765
DEU,h784,57224
DEU,h785,60768
DEU,h786,62469
DEU,h787,60248
DEU,h788,56765
DEU,h789,53838
DEU,h790,52992
DEU,h791,50692
DEU,h792,48539
DEU,h793,46636
DEU,h794,45290
DEU,h795,44666
DEU,h796,44860
DEU,h797,44475
DEU,h798,44095
DEU,h799,45488
DEU,h800,49064
DEU,h801,53088
DEU,h802,55413
DEU,h803,57397
DEU,h804,57150
DEU,h805,55234
DEU,h806,53863
DEU,h807,53157
DEU,h808,53298
DEU,h809,57064
DEU,h810,60522
DEU,h811,59640
DEU,h812,57064
DEU,h813,54795
DEU,h814,54785
DEU,h815,52654
DEU,h816,50449
DEU,h817,49209
DEU,h818,48880
DEU,h819,48956
DEU,h820,50562
DEU,h821,54506
DEU,h822,62414
DEU,h823,69631
DEU,h824,71313
DEU,h825,71820
DEU,h826,71912
DEU,h827,72165
DEU,h828,71630
DEU,h829,71099
DEU,h830,69933
DEU,h831,69524
DEU,h832,69769
DEU,h833,72602
DEU,h834,74737
DEU,h835,72804
DEU,h836,68648
DEU,h837,64628
DEU,h838,62345
DEU,h839,59105
DEU,h840,56249
DEU,h841,54172
DEU,h842,53065
DEU,h843,53349
DEU,h844,54190
DEU,h845,56744
DEU,h846,64533
DEU,h847,71252
DEU,h848,73265
DEU,h849,73867
DEU,h850,74632
DEU,h851,74485
DEU,h852,73963
DEU,h853,72876
DEU,h854,71715
DEU,h855,70644
DEU,h856,69551
DEU,h857,72367
DEU,h858,73982
DEU,h859,72403
DEU,h860,68682
DEU,h861,65492
DEU,h862,62426
DEU,h863,58153
DEU,h864,55039
DEU,h865,53066
DEU,h866,52213
DEU,h867,52966
DEU,h868,54401
DEU,h869,57910
DEU,h870,64900
DEU,h871,70421
DEU,h872,72001
DEU,h873,72123
DEU,h874,72427
DEU,h875,72889
DEU,h876,72509
DEU,h877,71691
DEU,h878,70148
DEU,h879,69073
DEU,h880,68544
DEU,h881,71681
DEU,h882,73848
DEU,h883,72751
DEU,h884,69143
DEU,h885,64956
DEU,h886,61625
DEU,h887,58167
DEU,h888,54213
DEU,h889,52286
DEU,h890,51176
DEU,h891,52076
DEU,h892,53680
DEU,h893,57178
DEU,h894,64448
DEU,h895,71118
DEU,h896,73979
DEU,h897,74834
DEU,h898,75563
DEU,h899,76311
DEU,h900,75846
DEU,h901,74749
DEU,h902,73079
DEU,h903,71485
DEU,h904,70573
DEU,h905,72828
DEU,h906,75057
DEU,h907,72675
DEU,h908,68556
DEU,h909,64858
DEU,h910,62877
DEU,h911,58989
DEU,h912,56259
DEU,h913,54250
DEU,h914,53361
DEU,h915,53435
DEU,h916,54119
DEU,h917,56941
DEU,h918,64063
DEU,h919,71168
DEU,h920,72672
DEU,h921,72471
DEU,h922,72533
DEU,h923,72684
DEU,h924,72272
DEU,h925,70789
DEU,h926,69187
DEU,h927,68551
DEU,h928,67977
DEU,h929,70281
DEU,h930,71571
DEU,h931,69804
DEU,h932,66312
DEU,h933,62647
DEU,h934,61072
DEU,h935,57801
DEU,h936,54263
DEU,h937,52046
DEU,h938,50700
DEU,h939,50505
DEU,h940,50773
DEU,h941,50611
DEU,h942,51404
DEU,h943,54193
DEU,h944,57894
DEU,h945,60639
DEU,h946,62187
DEU,h947,64061
DEU,h948,63206
DEU,h949,61306
DEU,h950,59921
DEU,h951,59091
DEU,h952,58299
DEU,h953,60995
DEU,h954,63551
DEU,h955,61025
DEU,h956,57792
DEU,h957,55054
DEU,h958,54223
DEU,h959,50857
DEU,h960,46568
DEU,h961,44212
DEU,h962,44101
DEU,h963,44083
DEU,h964,44107
DEU,h965,43656
DEU,h966,43212
DEU,h967,45141
DEU,h968,48561
DEU,h969,51970
DEU,h970,54439
DEU,h971,57187
DEU,h972,57699
DEU,h973,55316
DEU,h974,54186
DEU,h975,53601
DEU,h976,53859
DEU,h977,56954
DEU,h978,59822
DEU,h979,58998
DEU,h980,56301
DEU,h981,54874
DEU,h982,55002
DEU,h983,52202
DEU,h984,50360
DEU,h985,48542
DEU,h986,48189
DEU,h987,48914
DEU,h988,50597
DEU,h989,54649
DEU,h990,62860
DEU,h991,70041
DEU,h992,72696
DEU,h993,73437
DEU,h994,74375
DEU,h995,76242
DEU,h996,75648
DEU,h997,74529
DEU,h998,73346
DEU,h999,72185
DEU,h1000,70637
DEU,h1001,72306
DEU,h1002,74312
DEU,h1003,73341
DEU,h1004,68676
DEU,h1005,65689
DEU,h1006,62647
DEU,h1007,57975
DEU,h1008,55075
DEU,h1009,53545
DEU,h1010,51854
DEU,h1011,52288
DEU,h1012,53476
DEU,h1013,56443
DEU,h1014,63667
DEU,h1015,69584
DEU,h1016,71641
DEU,h1017,71632
DEU,h1018,72301
DEU,h1019,74299
DEU,h1020,74043
DEU,h1021,72712
DEU,h1022,71245
DEU,h1023,69941
DEU,h1024,68954
DEU,h1025,70336
DEU,h1026,72675
DEU,h1027,71134
DEU,h1028,67756
DEU,h1029,63687
DEU,h1030,61439
DEU,h1031,58130
DEU,h1032,54881
DEU,h1033,53241
DEU,h1034,52771
DEU,h1035,53272
DEU,h1036,54171
DEU,h1037,56998
DEU,h1038,65382
DEU,h1039,71275
DEU,h1040,72701
DEU,h1041,72481
DEU,h1042,73487
DEU,h1043,73414
DEU,h1044,71923
DEU,h1045,70768
DEU,h1046,69747
DEU,h1047,69510
DEU,h1048,68618
DEU,h1049,70480
DEU,h1050,73328
DEU,h1051,72095
DEU,h1052,68220
DEU,h1053,65028
DEU,h1054,62096
DEU,h1055,57650
DEU,h1056,54121
DEU,h1057,52017
DEU,h1058,51285
DEU,h1059,51364
DEU,h1060,52715
DEU,h1061,56788
DEU,h1062,64664
DEU,h1063,70163
DEU,h1064,71491
DEU,h1065,71034
DEU,h1066,70611
DEU,h1067,70515
DEU,h1068,69727
DEU,h1069,68765
DEU,h1070,67713
DEU,h1071,67077
DEU,h1072,66330
DEU,h1073,68149
DEU,h1074,71624
DEU,h1075,70302
DEU,h1076,66563
DEU,h1077,63624
DEU,h1078,61142
DEU,h1079,57441
DEU,h1080,54291
DEU,h1081,52555
DEU,h1082,51630
DEU,h1083,52064
DEU,h1084,53176
DEU,h1085,56816
DEU,h1086,64108
DEU,h1087,69597
DEU,h1088,70590
DEU,h1089,70362
DEU,h1090,70876
DEU,h1091,70484
DEU,h1092,68591
DEU,h1093,66772
DEU,h1094,64754
DEU,h1095,64151
DEU,h1096,63983
DEU,h1097,66350
DEU,h1098,70110
DEU,h1099,69072
DEU,h1100,65230
DEU,h1101,61566
DEU,h1102,59186
DEU,h1103,54967
DEU,h1104,51128
DEU,h1105,48987
DEU,h1106,47977
DEU,h1107,48031
DEU,h1108,47703
DEU,h1109,47613
DEU,h1110,49094
DEU,h1111,52232
DEU,h1112,56027
DEU,h1113,57795
DEU,h1114,58460
DEU,h1115,58513
DEU,h1116,57861
DEU,h1117,55749
DEU,h1118,54000
DEU,h1119,52511
DEU,h1120,52798
DEU,h1121,56607
DEU,h1122,61198
DEU,h1123,59785
DEU,h1124,56733
DEU,h1125,53905
DEU,h1126,51937
DEU,h1127,49133
DEU,h1128,45782
DEU,h1129,43277
DEU,h1130,42679
DEU,h1131,42574
DEU,h1132,42592
DEU,h1133,42324
DEU,h1134,41899
DEU,h1135,43229
DEU,h1136,46772
DEU,h1137,49879
DEU,h1138,52008
DEU,h1139,53766
DEU,h1140,52754
DEU,h1141,50395
DEU,h1142,48804
DEU,h1143,47772
DEU,h1144,48116
DEU,h1145,52330
DEU,h1146,58022
DEU,h1147,57388
DEU,h1148,54445
DEU,h1149,52228
DEU,h1150,52762
DEU,h1151,49469
DEU,h1152,47457
DEU,h1153,45878
DEU,h1154,45674
DEU,h1155,46380
DEU,h1156,48441
DEU,h1157,53112
DEU,h1158,62377
DEU,h1159,67927
DEU,h1160,69507
DEU,h1161,69458
DEU,h1162,69677
DEU,h1163,69738
DEU,h1164,68080
DEU,h1165,66988
DEU,h1166,66056
DEU,h1167,65590
DEU,h1168,64567
DEU,h1169,66761
DEU,h1170,70683
DEU,h1171,69604
DEU,h1172,65936
DEU,h1173,62248
DEU,h1174,59139
DEU,h1175,54416
DEU,h1176,51482
DEU,h1177,50253
DEU,h1178,49546
DEU,h1179,50309
DEU,h1180,51297
DEU,h1181,55089
DEU,h1182,63889
DEU,h1183,69788
DEU,h1184,72209
DEU,h1185,71876
DEU,h1186,71646
DEU,h1187,71958
DEU,h1188,71454
DEU,h1189,70537
DEU,h1190,69256
DEU,h1191,68494
DEU,h1192,67932
DEU,h1193,69801
DEU,h1194,73262
DEU,h1195,71876
DEU,h1196,67622
DEU,h1197,64027
DEU,h1198,60795
DEU,h1199,56677
DEU,h1200,53380
DEU,h1201,51989
DEU,h1202,50733
DEU,h1203,51197
DEU,h1204,52495
DEU,h1205,55826
DEU,h1206,63838
DEU,h1207,68992
DEU,h1208,70483
DEU,h1209,70018
DEU,h1210,69532
DEU,h1211,70335
DEU,h1212,69944
DEU,h1213,69180
DEU,h1214,68070
DEU,h1215,67359
DEU,h1216,66162
DEU,h1217,67351
DEU,h1218,70624
DEU,h1219,69631
DEU,h1220,65887
DEU,h1221,62470
DEU,h1222,59580
DEU,h1223,55111
DEU,h1224,51413
DEU,h1225,50022
DEU,h1226,49259
DEU,h1227,49829
DEU,h1228,51328
DEU,h1229,54688
DEU,h1230,62934
DEU,h1231,67943
DEU,h1232,69729
DEU,h1233,70166
DEU,h1234,70527
DEU,h1235,70660
DEU,h1236,68942
DEU,h1237,68801
DEU,h1238,68381
DEU,h1239,67769
DEU,h1240,66670
DEU,h1241,68321
DEU,h1242,71043
DEU,h1243,70372
DEU,h1244,66490
DEU,h1245,62264
DEU,h1246,59040
DEU,h1247,54932
DEU,h1248,51088
DEU,h1249,49035
DEU,h1250,47893
DEU,h1251,48652
DEU,h1252,50249
DEU,h1253,54326
DEU,h1254,62461
DEU,h1255,67617
DEU,h1256,70003
DEU,h1257,70817
DEU,h1258,71470
DEU,h1259,71928
DEU,h1260,70280
DEU,h1261,67936
DEU,h1262,66230
DEU,h1263,65624
DEU,h1264,64867
DEU,h1265,65866
DEU,h1266,68806
DEU,h1267,67853
DEU,h1268,64020
DEU,h1269,60923
DEU,h1270,58706
DEU,h1271,55085
DEU,h1272,50930
DEU,h1273,48829
DEU,h1274,47417
DEU,h1275,47740
DEU,h1276,47606
DEU,h1277,47603
DEU,h1278,48965
DEU,h1279,51982
DEU,h1280,56279
DEU,h1281,57882
DEU,h1282,58471
DEU,h1283,58566
DEU,h1284,57623
DEU,h1285,56166
DEU,h1286,54062
DEU,h1287,52993
DEU,h1288,53298
DEU,h1289,55702
DEU,h1290,60069
DEU,h1291,59174
DEU,h1292,55998
DEU,h1293,53798
DEU,h1294,52782
DEU,h1295,49511
DEU,h1296,46174
DEU,h1297,44234
DEU,h1298,43661
DEU,h1299,43147
DEU,h1300,43383
DEU,h1301,43000
DEU,h1302,42625
DEU,h1303,44018
DEU,h1304,47686
DEU,h1305,50194
DEU,h1306,51115
DEU,h1307,52463
DEU,h1308,52053
DEU,h1309,49963
DEU,h1310,48031
DEU,h1311,46977
DEU,h1312,47195
DEU,h1313,50821
DEU,h1314,56597
DEU,h1315,56293
DEU,h1316,54038
DEU,h1317,52230
DEU,h1318,52126
DEU,h1319,49245
DEU,h1320,47071
DEU,h1321,45596
DEU,h1322,44861
DEU,h1323,45577
DEU,h1324,47209
DEU,h1325,51888
DEU,h1326,61125
DEU,h1327,65856
DEU,h1328,66686
DEU,h1329,66923
DEU,h1330,67786
DEU,h1331,67839
DEU,h1332,66728
DEU,h1333,66119
DEU,h1334,64940
DEU,h1335,64069
DEU,h1336,63518
DEU,h1337,64776
DEU,h1338,69307
DEU,h1339,69077
DEU,h1340,65084
DEU,h1341,61734
DEU,h1342,58547
DEU,h1343,54678
DEU,h1344,50830
DEU,h1345,49164
DEU,h1346,48331
DEU,h1347,48536
DEU,h1348,49889
DEU,h1349,53938
DEU,h1350,62506
DEU,h1351,67391
DEU,h1352,68808
DEU,h1353,68439
DEU,h1354,69174
DEU,h1355,69662
DEU,h1356,68215
DEU,h1357,67157
DEU,h1358,65965
DEU,h1359,65383
DEU,h1360,64139
DEU,h1361,65244
DEU,h1362,69272
DEU,h1363,68996
