CHA,h216,599043
CHA,h217,604632
CHA,h218,646670
CHA,h219,685143
CHA,h220,710343
CHA,h221,722611
CHA,h222,686260
CHA,h223,683314
CHA,h224,687431
CHA,h225,690006
CHA,h226,693983
CHA,h227,694671
CHA,h228,683815
CHA,h229,683273
CHA,h230,704328
CHA,h231,705646
CHA,h232,677360
CHA,h233,627480
CHA,h234,619668
CHA,h235,606669
CHA,h236,593494
CHA,h237,582602
CHA,h238,577136
CHA,h239,580528
CHA,h240,600975
CHA,h241,607316
CHA,h242,649746
CHA,h243,688239
CHA,h244,713486
CHA,h245,725226
CHA,h246,689376
CHA,h247,686693
CHA,h248,690915
CHA,h249,693641
CHA,h250,697513
CHA,h251,697933
CHA,h252,686875
CHA,h253,686112
CHA,h254,706862
CHA,h255,707644
CHA,h256,678808
CHA,h257,628567
CHA,h258,620959
CHA,h259,608021
CHA,h260,594887
CHA,h261,584058
CHA,h262,579261
CHA,h263,584178
CHA,h264,605250
CHA,h265,611802
CHA,h266,654305
CHA,h267,692348
CHA,h268,717339
CHA,h269,727958
CHA,h270,693081
CHA,h271,690329
CHA,h272,694216
CHA,h273,696965
CHA,h274,699998
CHA,h275,699806
CHA,h276,688025
CHA,h277,686704
CHA,h278,707153
CHA,h279,708255
CHA,h280,679197
CHA,h281,628679
CHA,h282,620791
CHA,h283,607771
CHA,h284,594578
CHA,h285,583752
CHA,h286,578927
CHA,h287,583901
CHA,h288,604993
CHA,h289,611467
CHA,h290,653856
CHA,h291,692031
CHA,h292,717253
CHA,h293,728266
CHA,h294,693671
CHA,h295,691169
CHA,h296,695227
CHA,h297,697590
CHA,h298,700335
CHA,h299,700263
CHA,h300,688477
CHA,h301,687248
CHA,h302,707738
CHA,h303,708951
CHA,h304,680132
CHA,h305,629713
CHA,h306,621864
CHA,h307,608787
CHA,h308,595481
CHA,h309,584546
CHA,h310,579670
CHA,h311,584702
CHA,h312,605604
CHA,h313,612066
CHA,h314,654604
CHA,h315,692686
CHA,h316,717712
CHA,h317,728361
CHA,h318,693575
CHA,h319,690808
CHA,h320,694674
CHA,h321,697214
CHA,h322,700406
CHA,h323,700410
CHA,h324,688710
CHA,h325,687442
CHA,h326,707783
CHA,h327,709007
CHA,h328,680055
CHA,h329,629628
CHA,h330,621851
CHA,h331,608884
CHA,h332,595577
CHA,h333,584721
CHA,h334,579880
CHA,h335,585002
CHA,h336,606020
CHA,h337,612304
CHA,h338,654615
CHA,h339,692559
CHA,h340,717350
CHA,h341,727943
CHA,h342,693002
CHA,h343,690307
CHA,h344,694359
CHA,h345,696921
CHA,h346,699910
CHA,h347,699783
CHA,h348,688027
CHA,h349,686712
CHA,h350,707119
CHA,h351,708604
CHA,h352,679834
CHA,h353,629585
CHA,h354,621604
CHA,h355,608430
CHA,h356,595091
CHA,h357,584102
CHA,h358,578629
CHA,h359,581938
CHA,h360,602436
CHA,h361,608985
CHA,h362,651604
CHA,h363,690003
CHA,h364,715164
CHA,h365,726495
CHA,h366,690793
CHA,h367,687842
CHA,h368,691707
CHA,h369,694066
CHA,h370,697113
CHA,h371,697333
CHA,h372,686156
CHA,h373,685325
CHA,h374,705922
CHA,h375,707592
CHA,h376,679112
CHA,h377,628922
CHA,h378,621218
CHA,h379,608002
CHA,h380,594407
CHA,h381,583164
CHA,h382,577537
CHA,h383,580409
CHA,h384,600329
CHA,h385,605850
CHA,h386,648147
CHA,h387,686693
CHA,h388,711976
CHA,h389,724564
CHA,h390,688350
CHA,h391,685599
CHA,h392,689664
CHA,h393,692315
CHA,h394,696486
CHA,h395,697355
CHA,h396,686460
CHA,h397,685871
CHA,h398,706425
CHA,h399,707172
CHA,h400,678363
CHA,h401,628097
CHA,h402,620198
CHA,h403,607166
CHA,h404,593943
CHA,h405,583279
CHA,h406,578824
CHA,h407,584119
CHA,h408,605367
CHA,h409,611716
CHA,h410,654214
CHA,h411,692577
CHA,h412,717848
CHA,h413,728430
CHA,h414,693472
CHA,h415,690879
CHA,h416,694809
CHA,h417,697210
CHA,h418,700263
CHA,h419,700310
CHA,h420,688611
CHA,h421,687298
CHA,h422,707732
CHA,h423,708818
CHA,h424,679972
CHA,h425,629267
CHA,h426,621393
CHA,h427,608355
CHA,h428,594991
CHA,h429,584087
CHA,h430,579462
CHA,h431,584482
CHA,h432,605367
CHA,h433,611596
CHA,h434,653745
CHA,h435,691686
CHA,h436,716631
CHA,h437,727292
CHA,h438,692442
CHA,h439,689749
CHA,h440,693815
CHA,h441,696581
CHA,h442,699720
CHA,h443,699662
CHA,h444,687907
CHA,h445,686571
CHA,h446,706888
CHA,h447,708107
CHA,h448,679097
CHA,h449,628675
CHA,h450,620862
CHA,h451,607778
CHA,h452,594519
CHA,h453,583791
CHA,h454,579042
CHA,h455,584076
CHA,h456,604921
CHA,h457,611185
CHA,h458,653387
CHA,h459,691344
CHA,h460,716374
CHA,h461,727052
CHA,h462,692258
CHA,h463,689595
CHA,h464,693586
CHA,h465,696164
CHA,h466,699423
CHA,h467,699358
CHA,h468,687806
CHA,h469,686538
CHA,h470,706844
CHA,h471,708197
CHA,h472,679391
CHA,h473,628913
CHA,h474,621062
CHA,h475,608119
CHA,h476,594885
CHA,h477,584048
CHA,h478,579235
CHA,h479,584240
CHA,h480,605253
CHA,h481,611444
CHA,h482,653664
CHA,h483,691671
CHA,h484,716813
CHA,h485,727489
CHA,h486,692773
CHA,h487,690068
CHA,h488,694082
CHA,h489,696763
CHA,h490,700024
CHA,h491,700211
CHA,h492,688520
CHA,h493,687157
CHA,h494,707649
CHA,h495,708833
CHA,h496,679858
CHA,h497,629320
CHA,h498,621333
CHA,h499,608400
CHA,h500,595258
CHA,h501,584522
CHA,h502,579624
CHA,h503,584685
CHA,h504,605498
CHA,h505,611901
CHA,h506,654061
CHA,h507,691907
CHA,h508,716949
CHA,h509,727543
CHA,h510,692727
CHA,h511,690043
CHA,h512,693906
CHA,h513,696323
CHA,h514,699380
CHA,h515,699183
CHA,h516,687461
CHA,h517,686130
CHA,h518,706502
CHA,h519,708163
CHA,h520,679705
CHA,h521,629438
CHA,h522,621224
CHA,h523,607972
CHA,h524,594585
CHA,h525,583546
CHA,h526,578148
CHA,h527,581494
CHA,h528,601601
CHA,h529,607457
CHA,h530,649400
CHA,h531,687434
CHA,h532,712409
CHA,h533,723939
CHA,h534,687996
CHA,h535,685150
CHA,h536,689090
CHA,h537,691439
CHA,h538,695183
CHA,h539,695684
CHA,h540,684597
CHA,h541,683686
CHA,h542,704308
CHA,h543,705984
CHA,h544,677656
CHA,h545,627506
CHA,h546,619766
CHA,h547,606691
CHA,h548,593256
CHA,h549,582107
CHA,h550,576501
CHA,h551,579275
CHA,h552,599393
CHA,h553,604754
CHA,h554,646485
CHA,h555,684641
CHA,h556,709705
CHA,h557,722123
CHA,h558,685692
CHA,h559,683047
CHA,h560,687274
CHA,h561,689843
CHA,h562,694137
CHA,h563,694937
CHA,h564,684042
CHA,h565,683351
CHA,h566,703935
CHA,h567,704890
CHA,h568,676251
CHA,h569,626076
CHA,h570,618558
CHA,h571,605673
CHA,h572,592626
CHA,h573,582049
CHA,h574,577441
CHA,h575,582531
CHA,h576,603900
CHA,h577,610708
CHA,h578,653339
CHA,h579,691604
CHA,h580,716774
CHA,h581,727366
CHA,h582,692509
CHA,h583,689790
CHA,h584,693741
CHA,h585,696313
CHA,h586,699466
CHA,h587,699460
CHA,h588,687716
CHA,h589,686358
CHA,h590,706654
CHA,h591,707779
CHA,h592,678707
CHA,h593,628233
CHA,h594,620375
CHA,h595,607410
CHA,h596,594196
CHA,h597,583514
CHA,h598,578803
CHA,h599,583761
CHA,h600,604842
CHA,h601,611227
CHA,h602,653479
CHA,h603,691395
CHA,h604,716438
CHA,h605,727154
CHA,h606,692400
CHA,h607,689715
CHA,h608,693672
CHA,h609,696060
CHA,h610,699309
CHA,h611,699425
CHA,h612,687755
CHA,h613,686438
CHA,h614,706864
CHA,h615,708169
CHA,h616,679359
CHA,h617,629188
CHA,h618,620979
CHA,h619,607641
CHA,h620,594320
CHA,h621,583553
CHA,h622,578748
CHA,h623,583700
CHA,h624,604756
CHA,h625,610986
CHA,h626,653170
CHA,h627,691229
CHA,h628,716299
CHA,h629,727012
CHA,h630,692259
CHA,h631,689621
CHA,h632,693728
CHA,h633,696300
CHA,h634,699492
CHA,h635,699604
CHA,h636,688005
CHA,h637,686747
CHA,h638,707053
CHA,h639,708274
CHA,h640,679285
CHA,h641,628779
CHA,h642,621059
CHA,h643,608188
CHA,h644,595028
CHA,h645,584289
CHA,h646,579510
CHA,h647,584430
CHA,h648,605339
CHA,h649,611467
CHA,h650,653567
CHA,h651,691439
CHA,h652,716442
CHA,h653,727060
CHA,h654,692252
CHA,h655,689586
CHA,h656,693658
CHA,h657,696207
CHA,h658,699561
CHA,h659,699816
CHA,h660,688242
CHA,h661,686918
CHA,h662,707380
CHA,h663,708536
CHA,h664,679680
CHA,h665,629265
CHA,h666,621348
CHA,h667,608253
CHA,h668,595062
CHA,h669,584260
CHA,h670,579508
CHA,h671,584476
CHA,h672,605511
CHA,h673,611726
CHA,h674,653908
CHA,h675,691960
CHA,h676,717009
CHA,h677,727654
CHA,h678,692781
CHA,h679,690075
CHA,h680,693962
CHA,h681,696403
CHA,h682,699640
CHA,h683,699716
CHA,h684,688078
CHA,h685,686783
CHA,h686,707149
CHA,h687,708610
CHA,h688,680007
CHA,h689,629568
CHA,h690,621543
CHA,h691,608320
CHA,h692,594807
CHA,h693,583825
CHA,h694,578264
CHA,h695,581515
CHA,h696,601900
CHA,h697,608018
CHA,h698,650112
CHA,h699,688246
CHA,h700,713332
CHA,h701,724849
CHA,h702,689014
CHA,h703,686087
CHA,h704,689993
CHA,h705,692247
CHA,h706,695989
CHA,h707,696610
CHA,h708,685490
CHA,h709,684645
CHA,h710,705238
CHA,h711,706813
CHA,h712,678722
CHA,h713,629029
CHA,h714,621576
CHA,h715,608469
CHA,h716,594232
CHA,h717,582768
CHA,h718,577013
CHA,h719,579729
CHA,h720,599691
CHA,h721,605124
CHA,h722,647313
CHA,h723,685723
CHA,h724,711147
CHA,h725,723851
CHA,h726,687580
CHA,h727,684713
CHA,h728,689011
CHA,h729,691278
CHA,h730,695760
CHA,h731,697007
CHA,h732,686225
CHA,h733,685709
CHA,h734,706481
CHA,h735,707176
CHA,h736,678347
CHA,h737,628067
CHA,h738,620268
CHA,h739,607269
CHA,h740,594149
CHA,h741,583628
CHA,h742,579032
CHA,h743,584314
CHA,h744,605645
CHA,h745,648881
CHA,h746,693905
CHA,h747,734500
CHA,h748,761284
CHA,h749,772833
CHA,h750,735693
CHA,h751,732744
CHA,h752,736863
CHA,h753,739177
CHA,h754,742541
CHA,h755,742893
CHA,h756,730515
CHA,h757,729204
CHA,h758,750993
CHA,h759,752283
CHA,h760,721404
CHA,h761,667857
CHA,h762,659456
CHA,h763,645557
CHA,h764,631469
CHA,h765,619968
CHA,h766,614858
CHA,h767,620056
CHA,h768,642282
CHA,h769,648658
CHA,h770,693460
CHA,h771,733899
CHA,h772,760647
CHA,h773,772065
CHA,h774,734827
CHA,h775,731843
CHA,h776,735831
CHA,h777,737944
CHA,h778,741380
CHA,h779,741811
CHA,h780,729558
CHA,h781,728329
CHA,h782,750215
CHA,h783,751568
CHA,h784,720813
CHA,h785,667279
CHA,h786,658931
CHA,h787,645022
CHA,h788,630955
CHA,h789,619523
CHA,h790,614441
CHA,h791,619506
CHA,h792,641575
CHA,h793,648047
CHA,h794,692820
CHA,h795,733194
CHA,h796,759757
CHA,h797,771126
CHA,h798,733895
CHA,h799,731025
CHA,h800,735009
CHA,h801,737240
CHA,h802,740460
CHA,h803,740746
CHA,h804,728571
CHA,h805,727322
CHA,h806,749013
CHA,h807,750460
CHA,h808,719771
CHA,h809,666251
CHA,h810,658065
CHA,h811,644253
CHA,h812,630209
CHA,h813,618897
CHA,h814,613837
CHA,h815,618905
CHA,h816,640956
CHA,h817,647167
CHA,h818,691628
CHA,h819,731758
CHA,h820,758190
CHA,h821,769510
CHA,h822,732223
CHA,h823,729233
CHA,h824,733218
CHA,h825,735560
CHA,h826,739051
CHA,h827,739601
CHA,h828,727564
CHA,h829,726368
CHA,h830,748282
CHA,h831,749853
CHA,h832,719246
CHA,h833,665805
CHA,h834,657617
CHA,h835,643782
CHA,h836,629790
CHA,h837,618376
CHA,h838,613256
CHA,h839,618265
CHA,h840,640302
CHA,h841,646472
CHA,h842,690993
CHA,h843,731279
CHA,h844,757836
CHA,h845,769196
CHA,h846,731940
CHA,h847,728978
CHA,h848,732920
CHA,h849,735265
CHA,h850,738528
CHA,h851,738958
CHA,h852,726850
CHA,h853,725543
CHA,h854,747354
CHA,h855,749151
CHA,h856,718731
CHA,h857,665553
CHA,h858,657231
CHA,h859,643393
CHA,h860,629339
CHA,h861,617754
CHA,h862,612024
CHA,h863,615626
CHA,h864,637216
CHA,h865,643305
CHA,h866,687817
CHA,h867,728384
CHA,h868,755089
CHA,h869,767402
CHA,h870,729250
CHA,h871,726187
CHA,h872,730078
CHA,h873,732115
CHA,h874,735719
CHA,h875,736587
CHA,h876,724927
CHA,h877,724058
CHA,h878,745989
CHA,h879,747575
CHA,h880,717506
CHA,h881,664536
CHA,h882,656466
CHA,h883,642705
CHA,h884,628678
CHA,h885,617042
CHA,h886,611038
CHA,h887,613824
CHA,h888,634836
CHA,h889,640256
CHA,h890,684705
CHA,h891,725374
CHA,h892,752057
CHA,h893,765342
CHA,h894,726710
CHA,h895,723704
CHA,h896,728012
CHA,h897,730349
CHA,h898,734613
CHA,h899,735710
CHA,h900,724394
CHA,h901,723794
CHA,h902,745786
CHA,h903,746845
CHA,h904,716173
CHA,h905,663162
CHA,h906,655238
CHA,h907,641725
CHA,h908,628080
CHA,h909,616928
CHA,h910,611849
CHA,h911,616613
CHA,h912,638891
CHA,h913,645478
CHA,h914,690540
CHA,h915,731070
CHA,h916,757927
CHA,h917,769881
CHA,h918,732942
CHA,h919,730112
CHA,h920,734170
CHA,h921,736184
CHA,h922,739450
CHA,h923,740010
CHA,h924,727754
CHA,h925,726638
CHA,h926,748539
CHA,h927,750057
CHA,h928,719361
CHA,h929,665865
CHA,h930,657738
CHA,h931,643975
CHA,h932,630001
CHA,h933,618567
CHA,h934,613424
CHA,h935,618324
CHA,h936,640461
CHA,h937,646983
CHA,h938,691842
CHA,h939,732432
CHA,h940,759205
CHA,h941,770683
CHA,h942,733630
CHA,h943,730785
CHA,h944,734851
CHA,h945,736996
CHA,h946,740145
CHA,h947,740326
CHA,h948,727988
CHA,h949,726640
CHA,h950,748274
CHA,h951,749704
CHA,h952,718980
CHA,h953,665662
CHA,h954,657548
CHA,h955,643844
CHA,h956,629873
CHA,h957,618517
CHA,h958,613297
CHA,h959,618021
CHA,h960,640042
CHA,h961,646576
CHA,h962,691733
CHA,h963,732346
CHA,h964,759053
CHA,h965,770249
CHA,h966,732993
CHA,h967,730028
CHA,h968,733944
CHA,h969,736152
CHA,h970,739425
CHA,h971,740001
CHA,h972,727840
CHA,h973,726622
CHA,h974,748445
CHA,h975,750198
CHA,h976,719527
CHA,h977,665999
CHA,h978,657888
CHA,h979,644161
CHA,h980,630166
CHA,h981,618819
CHA,h982,613701
CHA,h983,618547
CHA,h984,640427
CHA,h985,646931
CHA,h986,691731
CHA,h987,732176
CHA,h988,758982
CHA,h989,770565
CHA,h990,733896
CHA,h991,731137
CHA,h992,735188
CHA,h993,737269
CHA,h994,740412
CHA,h995,740740
CHA,h996,728373
CHA,h997,727015
CHA,h998,748999
CHA,h999,750717
CHA,h1000,720124
CHA,h1001,666876
CHA,h1002,658450
CHA,h1003,644477
CHA,h1004,630357
CHA,h1005,618692
CHA,h1006,612847
CHA,h1007,616242
CHA,h1008,637896
CHA,h1009,644732
CHA,h1010,690216
CHA,h1011,731462
CHA,h1012,758529
CHA,h1013,771111
CHA,h1014,733202
CHA,h1015,730148
CHA,h1016,733994
CHA,h1017,735916
CHA,h1018,739176
CHA,h1019,739729
CHA,h1020,727943
CHA,h1021,726905
CHA,h1022,748957
CHA,h1023,750220
CHA,h1024,719686
CHA,h1025,666475
CHA,h1026,658059
CHA,h1027,644156
CHA,h1028,630012
CHA,h1029,618393
CHA,h1030,612504
CHA,h1031,615909
CHA,h1032,637660
CHA,h1033,644181
CHA,h1034,689321
CHA,h1035,730440
CHA,h1036,757465
CHA,h1037,770106
CHA,h1038,732003
CHA,h1039,729047
CHA,h1040,732983
CHA,h1041,734864
CHA,h1042,738209
CHA,h1043,738998
CHA,h1044,727165
CHA,h1045,726196
CHA,h1046,748023
CHA,h1047,749503
CHA,h1048,719123
CHA,h1049,665848
CHA,h1050,657554
CHA,h1051,643570
CHA,h1052,629381
CHA,h1053,617688
CHA,h1054,611701
CHA,h1055,614592
CHA,h1056,635586
CHA,h1057,640993
CHA,h1058,685569
CHA,h1059,726334
CHA,h1060,753209
CHA,h1061,766377
CHA,h1062,727819
CHA,h1063,724948
CHA,h1064,729230
CHA,h1065,731353
CHA,h1066,735780
CHA,h1067,737529
CHA,h1068,726286
CHA,h1069,725703
CHA,h1070,747982
CHA,h1071,749032
CHA,h1072,718404
CHA,h1073,665144
CHA,h1074,656990
CHA,h1075,643192
CHA,h1076,629322
CHA,h1077,618050
CHA,h1078,613063
CHA,h1079,618052
CHA,h1080,640536
CHA,h1081,647553
CHA,h1082,692782
CHA,h1083,733590
CHA,h1084,760653
CHA,h1085,772471
CHA,h1086,735697
CHA,h1087,733098
CHA,h1088,737439
CHA,h1089,739604
CHA,h1090,742193
CHA,h1091,742225
CHA,h1092,729868
CHA,h1093,728466
CHA,h1094,750221
CHA,h1095,751598
CHA,h1096,720722
CHA,h1097,667023
CHA,h1098,658576
CHA,h1099,644631
CHA,h1100,630510
CHA,h1101,619211
CHA,h1102,614164
CHA,h1103,619093
CHA,h1104,641076
CHA,h1105,647407
CHA,h1106,692152
CHA,h1107,732575
CHA,h1108,759193
CHA,h1109,770642
CHA,h1110,733463
CHA,h1111,730517
CHA,h1112,734478
CHA,h1113,736593
CHA,h1114,739860
CHA,h1115,740830
CHA,h1116,728747
CHA,h1117,727519
CHA,h1118,749368
CHA,h1119,750881
CHA,h1120,720074
CHA,h1121,666528
CHA,h1122,658347
CHA,h1123,644559
CHA,h1124,630538
CHA,h1125,619192
CHA,h1126,614015
CHA,h1127,618842
CHA,h1128,640774
CHA,h1129,646944
CHA,h1130,691550
CHA,h1131,731812
CHA,h1132,758285
CHA,h1133,769568
CHA,h1134,732286
CHA,h1135,729332
CHA,h1136,733178
CHA,h1137,735254
CHA,h1138,738544
CHA,h1139,739383
CHA,h1140,727358
CHA,h1141,726138
CHA,h1142,747907
CHA,h1143,749513
CHA,h1144,718753
CHA,h1145,665329
CHA,h1146,657160
CHA,h1147,643421
CHA,h1148,629341
CHA,h1149,617992
CHA,h1150,612798
CHA,h1151,617352
CHA,h1152,639505
CHA,h1153,646392
CHA,h1154,691611
CHA,h1155,732204
CHA,h1156,758927
CHA,h1157,770186
CHA,h1158,733103
CHA,h1159,730225
CHA,h1160,734149
CHA,h1161,736149
CHA,h1162,738949
CHA,h1163,739215
CHA,h1164,726914
CHA,h1165,725424
CHA,h1166,747075
CHA,h1167,748631
CHA,h1168,717844
CHA,h1169,664558
CHA,h1170,656650
CHA,h1171,643048
CHA,h1172,629031
CHA,h1173,617583
CHA,h1174,612156
CHA,h1175,616435
CHA,h1176,638441
CHA,h1177,645062
CHA,h1178,690137
CHA,h1179,730921
CHA,h1180,757716
CHA,h1181,769472
CHA,h1182,732541
CHA,h1183,729837
CHA,h1184,733902
CHA,h1185,735721
CHA,h1186,738651
CHA,h1187,739431
CHA,h1188,727302
CHA,h1189,726033
CHA,h1190,747982
CHA,h1191,749916
CHA,h1192,719430
CHA,h1193,666264
CHA,h1194,658087
CHA,h1195,644301
CHA,h1196,630203
CHA,h1197,618528
CHA,h1198,612718
CHA,h1199,616020
CHA,h1200,637434
CHA,h1201,643537
CHA,h1202,688059
CHA,h1203,728658
CHA,h1204,755480
CHA,h1205,767762
CHA,h1206,729535
CHA,h1207,726390
CHA,h1208,730283
CHA,h1209,732191
CHA,h1210,735620
CHA,h1211,736899
CHA,h1212,725290
CHA,h1213,724502
CHA,h1214,746483
CHA,h1215,748114
CHA,h1216,717718
CHA,h1217,664613
CHA,h1218,656513
CHA,h1219,642818
CHA,h1220,628693
CHA,h1221,616912
CHA,h1222,610854
CHA,h1223,613461
CHA,h1224,634358
CHA,h1225,639686
CHA,h1226,684258
CHA,h1227,725093
CHA,h1228,752059
CHA,h1229,765394
CHA,h1230,726731
CHA,h1231,723624
CHA,h1232,727799
CHA,h1233,729800
CHA,h1234,733855
CHA,h1235,735427
CHA,h1236,724182
CHA,h1237,723452
CHA,h1238,745492
CHA,h1239,746642
CHA,h1240,715987
CHA,h1241,662954
CHA,h1242,655000
CHA,h1243,641425
CHA,h1244,627648
CHA,h1245,616472
CHA,h1246,611445
CHA,h1247,616240
CHA,h1248,638458
CHA,h1249,644887
CHA,h1250,689659
CHA,h1251,730245
CHA,h1252,756968
CHA,h1253,768444
CHA,h1254,731217
CHA,h1255,728277
CHA,h1256,732130
CHA,h1257,734130
CHA,h1258,737248
CHA,h1259,738513
CHA,h1260,726607
CHA,h1261,725370
CHA,h1262,747146
CHA,h1263,748811
CHA,h1264,718092
CHA,h1265,664765
CHA,h1266,656612
CHA,h1267,642896
CHA,h1268,629081
CHA,h1269,617770
CHA,h1270,612635
CHA,h1271,617346
CHA,h1272,639161
CHA,h1273,645142
CHA,h1274,689580
CHA,h1275,729887
CHA,h1276,756580
CHA,h1277,768029
CHA,h1278,730854
CHA,h1279,727879
CHA,h1280,731756
CHA,h1281,733818
CHA,h1282,736949
CHA,h1283,738224
CHA,h1284,726337
CHA,h1285,725157
CHA,h1286,747035
CHA,h1287,748619
CHA,h1288,717954
CHA,h1289,664562
CHA,h1290,656458
CHA,h1291,642690
CHA,h1292,628720
CHA,h1293,617386
CHA,h1294,612162
CHA,h1295,616594
CHA,h1296,638389
CHA,h1297,644468
CHA,h1298,688976
CHA,h1299,729422
CHA,h1300,756210
CHA,h1301,767770
CHA,h1302,730711
CHA,h1303,727879
CHA,h1304,731854
CHA,h1305,733884
CHA,h1306,736726
CHA,h1307,737577
CHA,h1308,725547
CHA,h1309,724260
CHA,h1310,746012
CHA,h1311,747655
CHA,h1312,716925
CHA,h1313,663616
CHA,h1314,655547
CHA,h1315,641872
CHA,h1316,627967
CHA,h1317,616664
CHA,h1318,611342
CHA,h1319,615555
CHA,h1320,637209
CHA,h1321,643520
CHA,h1322,688439
CHA,h1323,729312
CHA,h1324,756338
CHA,h1325,767926
CHA,h1326,730926
CHA,h1327,728072
CHA,h1328,731931
CHA,h1329,733854
CHA,h1330,736413
CHA,h1331,736991
CHA,h1332,724927
CHA,h1333,723618
CHA,h1334,745351
CHA,h1335,747072
CHA,h1336,716249
CHA,h1337,663012
CHA,h1338,654942
CHA,h1339,641357
CHA,h1340,627552
CHA,h1341,616284
CHA,h1342,610852
CHA,h1343,615017
CHA,h1344,636559
CHA,h1345,642798
CHA,h1346,687643
CHA,h1347,728470
CHA,h1348,755517
CHA,h1349,767235
CHA,h1350,730210
CHA,h1351,727438
CHA,h1352,731517
CHA,h1353,733242
CHA,h1354,735748
CHA,h1355,736631
CHA,h1356,724692
CHA,h1357,723597
CHA,h1358,745758
CHA,h1359,747781
CHA,h1360,717562
CHA,h1361,664536
CHA,h1362,656650
CHA,h1363,642935
