2013,IND,h1,0.35
2013,IND,h2,0.35
2013,IND,h3,0.35
2013,IND,h4,0.35
2013,IND,h5,0.35
2013,IND,h6,0.35
2013,IND,h7,0.35
2013,IND,h8,0.35
2013,IND,h9,0.35
2013,IND,h10,0.35
2013,IND,h11,0.35
2013,IND,h12,0.35
2013,IND,h13,0.35
2013,IND,h14,0.35
2013,IND,h15,0.35
2013,IND,h16,0.35
2013,IND,h17,0.35
2013,IND,h18,0.35
2013,IND,h19,0.35
2013,IND,h20,0.35
2013,IND,h21,0.35
2013,IND,h22,0.35
2013,IND,h23,0.35
2013,IND,h24,0.35
2013,IND,h25,0.35
2013,IND,h26,0.35
2013,IND,h27,0.35
2013,IND,h28,0.35
2013,IND,h29,0.35
2013,IND,h30,0.35
2013,IND,h31,0.35
2013,IND,h32,0.35
2013,IND,h33,0.35
2013,IND,h34,0.35
2013,IND,h35,0.35
2013,IND,h36,0.35
2013,IND,h37,0.35
2013,IND,h38,0.35
2013,IND,h39,0.35
2013,IND,h40,0.35
2013,IND,h41,0.35
2013,IND,h42,0.35
2013,IND,h43,0.35
2013,IND,h44,0.35
2013,IND,h45,0.35
2013,IND,h46,0.35
2013,IND,h47,0.35
2013,IND,h48,0.35
2013,IND,h49,0.35
2013,IND,h50,0.35
2013,IND,h51,0.35
2013,IND,h52,0.35
2013,IND,h53,0.35
2013,IND,h54,0.35
2013,IND,h55,0.35
2013,IND,h56,0.35
2013,IND,h57,0.35
2013,IND,h58,0.35
2013,IND,h59,0.35
2013,IND,h60,0.35
2013,IND,h61,0.35
2013,IND,h62,0.35
2013,IND,h63,0.35
2013,IND,h64,0.35
2013,IND,h65,0.35
2013,IND,h66,0.35
2013,IND,h67,0.35
2013,IND,h68,0.35
2013,IND,h69,0.35
2013,IND,h70,0.35
2013,IND,h71,0.35
2013,IND,h72,0.35
2013,IND,h73,0.35
2013,IND,h74,0.35
2013,IND,h75,0.35
2013,IND,h76,0.35
2013,IND,h77,0.35
2013,IND,h78,0.35
2013,IND,h79,0.35
2013,IND,h80,0.35
2013,IND,h81,0.35
2013,IND,h82,0.35
2013,IND,h83,0.35
2013,IND,h84,0.35
2013,IND,h85,0.35
2013,IND,h86,0.35
