2018,DEU,h1,45313.9081633
2018,DEU,h2,44142.3469388
2018,DEU,h3,42825.4285714
2018,DEU,h4,42276.4693878
2018,DEU,h5,42205.5510204
2018,DEU,h6,41956.8979592
2018,DEU,h7,41102.6836735
2018,DEU,h8,41524.1428571
2018,DEU,h9,42384.0612245
2018,DEU,h10,44587.6326531
2018,DEU,h11,47347.3265306
2018,DEU,h12,50052.8163265
2018,DEU,h13,51191.3367347
2018,DEU,h14,50203.9285714
2018,DEU,h15,49271.9897959
2018,DEU,h16,49479.5612245
2018,DEU,h17,51626
2018,DEU,h18,55181.1836735
2018,DEU,h19,56019.1938776
2018,DEU,h20,54557.1632653
2018,DEU,h21,51957.5306122
2018,DEU,h22,50253.2244898
2018,DEU,h23,49510.6428571
2018,DEU,h24,46437.8979592
2018,DEU,h25,43401.6938776
2018,DEU,h26,41505.755102
2018,DEU,h27,40825.3469388
2018,DEU,h28,41174.0714286
2018,DEU,h29,42762.2142857
2018,DEU,h30,46416.744898
2018,DEU,h31,53270.9183673
2018,DEU,h32,59575.4285714
2018,DEU,h33,63559.4183673
2018,DEU,h34,65474.0408163
2018,DEU,h35,67298.0306122
2018,DEU,h36,68870.4897959
2018,DEU,h37,69242.4795918
2018,DEU,h38,68485.7142857
2018,DEU,h39,67397.3571429
2018,DEU,h40,67080.7755102
2018,DEU,h41,68223.2755102
2018,DEU,h42,71119.5816327
2018,DEU,h43,70815.8469388
2018,DEU,h44,69242.3265306
2018,DEU,h45,65286.7653061
2018,DEU,h46,61848.1428571
2018,DEU,h47,59518.5306122
2018,DEU,h48,55391.244898
2018,DEU,h49,52325.2040816
2018,DEU,h50,50384.0306122
2018,DEU,h51,49573.2142857
2018,DEU,h52,50260.9387755
2018,DEU,h53,51975.7755102
2018,DEU,h54,54872.0102041
2018,DEU,h55,60935.4183673
2018,DEU,h56,66280.5612245
2018,DEU,h57,69929.6428571
2018,DEU,h58,71290.1530612
2018,DEU,h59,72605.755102
2018,DEU,h60,73709.5102041
2018,DEU,h61,73442.9489796
2018,DEU,h62,72620.1326531
2018,DEU,h63,71075.8877551
2018,DEU,h64,70668.9591837
2018,DEU,h65,72047.3469388
2018,DEU,h66,74987.255102
2018,DEU,h67,74710.6326531
2018,DEU,h68,72577.9183673
2018,DEU,h69,68546.1530612
2018,DEU,h70,65267.9591837
2018,DEU,h71,62405.9081633
2018,DEU,h72,58298.877551
2018,DEU,h73,54847.6836735
2018,DEU,h74,52396.4897959
2018,DEU,h75,51204.6428571
2018,DEU,h76,51551.5102041
2018,DEU,h77,52518.4591837
2018,DEU,h78,55094.9387755
2018,DEU,h79,60850
2018,DEU,h80,66534
2018,DEU,h81,69664.8265306
2018,DEU,h82,70708.2040816
2018,DEU,h83,71846.755102
2018,DEU,h84,72974.8163265
2018,DEU,h85,72859.6734694
2018,DEU,h86,71909.6530612
2018,DEU,h87,70594.5918367
2018,DEU,h88,70311.5714286
2018,DEU,h89,71464.9081633
2018,DEU,h90,73192.8571429
2018,DEU,h91,72385.8469388
2018,DEU,h92,70585.0816327
2018,DEU,h93,66784.4795918
2018,DEU,h94,63606.9081633
2018,DEU,h95,60963.8877551
2018,DEU,h96,56753.8061224
2018,DEU,h97,53445.0612245
2018,DEU,h98,51493.0510204
2018,DEU,h99,51033.4897959
2018,DEU,h100,51475.3367347
2018,DEU,h101,52721.3673469
2018,DEU,h102,54946.6428571
2018,DEU,h103,60986.7142857
2018,DEU,h104,66899.255102
2018,DEU,h105,70003.3061224
2018,DEU,h106,70871.3163265
2018,DEU,h107,71684.9387755
2018,DEU,h108,72619.1428571
2018,DEU,h109,72003.5102041
2018,DEU,h110,70538.244898
2018,DEU,h111,69048.8265306
2018,DEU,h112,68208.3673469
2018,DEU,h113,69035.377551
