2019,USA,h1,562318
2019,USA,h2,565871
2019,USA,h3,564885
2019,USA,h4,556348
2019,USA,h5,545336
2019,USA,h6,536049
2019,USA,h7,526843
2019,USA,h8,521063
2019,USA,h9,517356
2019,USA,h10,514123
2019,USA,h11,515885
2019,USA,h12,521245
2019,USA,h13,529532
2019,USA,h14,540017
2019,USA,h15,549828
2019,USA,h16,555337
2019,USA,h17,557535
2019,USA,h18,555663
2019,USA,h19,551366
2019,USA,h20,543891
2019,USA,h21,537832
2019,USA,h22,533600
2019,USA,h23,539680
2019,USA,h24,563276
2019,USA,h25,586233
2019,USA,h26,600050
2019,USA,h27,603368
2019,USA,h28,597007
2019,USA,h29,582921
2019,USA,h30,566320
2019,USA,h31,553927
2019,USA,h32,542345
2019,USA,h33,536673
2019,USA,h34,536633
2019,USA,h35,543454
2019,USA,h36,559137
2019,USA,h37,585493
2019,USA,h38,611781
2019,USA,h39,624540
2019,USA,h40,625784
2019,USA,h41,620990
2019,USA,h42,610546
2019,USA,h43,597093
2019,USA,h44,585702
2019,USA,h45,576156
2019,USA,h46,570721
2019,USA,h47,576925
2019,USA,h48,598463
2019,USA,h49,621987
2019,USA,h50,631895
2019,USA,h51,632628
2019,USA,h52,621029
2019,USA,h53,601071
2019,USA,h54,580003
2019,USA,h55,562175
2019,USA,h56,550450
2019,USA,h57,543170
2019,USA,h58,539458
2019,USA,h59,543936
2019,USA,h60,557199
2019,USA,h61,581196
2019,USA,h62,604748
2019,USA,h63,614266
2019,USA,h64,612178
2019,USA,h65,603360
2019,USA,h66,590889
2019,USA,h67,576448
2019,USA,h68,562199
2019,USA,h69,550276
2019,USA,h70,544440
2019,USA,h71,546959
2019,USA,h72,562857
2019,USA,h73,583977
2019,USA,h74,596522
2019,USA,h75,599714
2019,USA,h76,591599
2019,USA,h77,575422
2019,USA,h78,557023
2019,USA,h79,540723
2019,USA,h80,530474
2019,USA,h81,524923
2019,USA,h82,523852
2019,USA,h83,528158
2019,USA,h84,540420
2019,USA,h85,567490
2019,USA,h86,595940
2019,USA,h87,608625
2019,USA,h88,609644
2019,USA,h89,601192
2019,USA,h90,588314
2019,USA,h91,573871
2019,USA,h92,561106
2019,USA,h93,550308
2019,USA,h94,543896
2019,USA,h95,548071
2019,USA,h96,570019
2019,USA,h97,594038
2019,USA,h98,604869
2019,USA,h99,607519
2019,USA,h100,599826
2019,USA,h101,583865
2019,USA,h102,565140
2019,USA,h103,549832
2019,USA,h104,539098
2019,USA,h105,534269
2019,USA,h106,533467
2019,USA,h107,538250
2019,USA,h108,552228
2019,USA,h109,576665
2019,USA,h110,603645
2019,USA,h111,615492
2019,USA,h112,612320
2019,USA,h113,600720
2019,USA,h114,586002
2019,USA,h115,570121
2019,USA,h116,555604
2019,USA,h117,543314
2019,USA,h118,536754
2019,USA,h119,542265
2019,USA,h120,561041
2019,USA,h121,579476
2019,USA,h122,589092
2019,USA,h123,592897
2019,USA,h124,586226
2019,USA,h125,574485
2019,USA,h126,558020
2019,USA,h127,544816
2019,USA,h128,534542
2019,USA,h129,528289
2019,USA,h130,527803
2019,USA,h131,529991
2019,USA,h132,536525
2019,USA,h133,549327
2019,USA,h134,564980
2019,USA,h135,576493
2019,USA,h136,576501
2019,USA,h137,567315
2019,USA,h138,553317
2019,USA,h139,539708
2019,USA,h140,526728
2019,USA,h141,516769
2019,USA,h142,511023
2019,USA,h143,515711
2019,USA,h144,535824
2019,USA,h145,556224
2019,USA,h146,564849
2019,USA,h147,570115
2019,USA,h148,568550
2019,USA,h149,558565
2019,USA,h150,544963
2019,USA,h151,529066
2019,USA,h152,517724
2019,USA,h153,511764
2019,USA,h154,510016
2019,USA,h155,506981
2019,USA,h156,511450
2019,USA,h157,518771
2019,USA,h158,528439
2019,USA,h159,536721
2019,USA,h160,535849
2019,USA,h161,527759
2019,USA,h162,517540
2019,USA,h163,508010
2019,USA,h164,498472
2019,USA,h165,492678
2019,USA,h166,492518
2019,USA,h167,498694
2019,USA,h168,517324
2019,USA,h169,535106
2019,USA,h170,539971
2019,USA,h171,540116
2019,USA,h172,528491
2019,USA,h173,509574
2019,USA,h174,489936
2019,USA,h175,471792
2019,USA,h176,459448
2019,USA,h177,452107
2019,USA,h178,449092
2019,USA,h179,453001
2019,USA,h180,466493
2019,USA,h181,494391
2019,USA,h182,521862
2019,USA,h183,533653
2019,USA,h184,533475
2019,USA,h185,529231
2019,USA,h186,522350
2019,USA,h187,513913
2019,USA,h188,507366
2019,USA,h189,502412
2019,USA,h190,499119
2019,USA,h191,500026
2019,USA,h192,512689
2019,USA,h193,526231
2019,USA,h194,531262
2019,USA,h195,525693
2019,USA,h196,510751
2019,USA,h197,490383
2019,USA,h198,466935
2019,USA,h199,445870
2019,USA,h200,429577
2019,USA,h201,420615
2019,USA,h202,417444
2019,USA,h203,420549
2019,USA,h204,433762
2019,USA,h205,464153
2019,USA,h206,493757
2019,USA,h207,503742
2019,USA,h208,501480
2019,USA,h209,495759
2019,USA,h210,488266
2019,USA,h211,480270
2019,USA,h212,473342
2019,USA,h213,466970
2019,USA,h214,464356
2019,USA,h215,467988
2019,USA,h216,482112
2019,USA,h217,499765
2019,USA,h218,507635
2019,USA,h219,506587
2019,USA,h220,495059
2019,USA,h221,474508
2019,USA,h222,453081
2019,USA,h223,433248
